,ID_ENTIDAD,ENTIDAD,PUNTAJE_PROMEDIO,ERRORESTANDARPROMEDIO,DESVIACION,PORCENTAJE_INSUFICIENTE,PORCENTAJE_MINIMO,PORCENTAJE_SATISFACTORIO,PORCENTAJE_AVANZADO,N,ano,grado,area
1535,50,Tumaco,245,"1,633",58,50,30,15,5,1627,2014,Grado3,Lenguaje
1536,16,Tunja,351,"1,48",62,7,20,37,37,1458,2014,Grado3,Lenguaje
1537,69,Ibagué,336,"0,816",65,10,25,35,30,3915,2014,Grado3,Lenguaje
1538,11,Barranquilla,314,"0,51",61,18,28,32,23,8391,2014,Grado3,Lenguaje
1539,77,Vaupés,240,"3,265",58,54,27,15,4,258,2014,Grado3,Lenguaje
1540,22,Florencia,293,"1,224",60,21,36,32,11,1579,2014,Grado3,Lenguaje
1541,152,Nariño,300,"0,561",60,22,28,32,19,11324,2014,Grado3,Lenguaje
1542,147,Magdalena,282,"0,51",62,32,30,24,14,11160,2014,Grado3,Lenguaje
1543,115,Boyacá,323,"0,51",65,14,27,35,25,9716,2014,Grado3,Lenguaje
1544,120,Cesar,294,"0,459",63,25,31,27,16,9782,2014,Grado3,Lenguaje
1545,154,Norte de Santander,317,"0,459",64,14,29,35,22,11633,2014,Grado3,Lenguaje
1546,168,Santander,328,"0,459",65,12,26,36,26,15899,2014,Grado3,Lenguaje
1547,163,Quindio,318,"0,969",63,13,30,37,21,3433,2014,Grado3,Lenguaje
1548,141,Huila,307,"0,612",64,17,32,33,18,10106,2014,Grado3,Lenguaje
1549,150,Meta,312,"0,765",62,16,31,35,18,8437,2014,Grado3,Lenguaje
1550,119,Cauca,303,"0,51",64,23,29,29,19,10311,2014,Grado3,Lenguaje
1551,166,Risaralda,319,"0,612",62,12,29,38,21,6231,2014,Grado3,Lenguaje
1552,108,Atlántico,305,"0,51",61,21,29,31,19,16821,2014,Grado3,Lenguaje
1553,123,Córdoba,277,"0,357",61,32,34,24,10,15772,2014,Grado3,Lenguaje
1554,117,Caldas,316,"0,663",64,13,30,36,20,6229,2014,Grado3,Lenguaje
1555,170,Sucre,278,"0,51",60,34,31,23,12,8054,2014,Grado3,Lenguaje
1556,125,Cundinamarca,330,"0,408",64,10,26,37,27,21189,2014,Grado3,Lenguaje
1557,173,Tolima,311,"0,51",65,18,30,32,21,10871,2014,Grado3,Lenguaje
1558,144,La Guajira,267,"0,612",61,40,30,21,10,7942,2014,Grado3,Lenguaje
1559,185,Casanare,302,"0,816",61,17,34,35,14,3920,2014,Grado3,Lenguaje
1560,176,Valle del Cauca,315,"0,357",63,15,29,35,21,27719,2014,Grado3,Lenguaje
1561,118,Caquetá,286,"0,765",61,25,36,29,11,4043,2014,Grado3,Lenguaje
1562,113,Bolívar,279,"0,51",62,34,30,23,13,17290,2014,Grado3,Lenguaje
1563,105,Antioquia,312,"0,357",61,17,29,34,20,47121,2014,Grado3,Lenguaje
1564,127,Chocó,270,"0,918",62,39,31,19,11,4181,2014,Grado3,Lenguaje
1565,76,Tuluá,325,"1,429",63,12,26,38,25,1604,2014,Grado3,Lenguaje
1566,10,Soledad,312,"1,122",60,16,29,35,20,3738,2014,Grado3,Lenguaje
1567,7,Turbo,268,"1,48",61,36,35,21,8,1659,2014,Grado3,Lenguaje
1568,59,San Andrés,284,"2,449",60,29,33,28,10,399,2014,Grado3,Lenguaje
1569,20,Manizales,331,"1,48",62,9,25,39,27,2215,2014,Grado3,Lenguaje
1570,47,Villavicencio,328,"0,969",61,11,27,38,24,4228,2014,Grado3,Lenguaje
1571,85,Sabaneta,355,"2,857",65,4,16,42,38,365,2014,Grado3,Lenguaje
1572,1,Amazonas,265,"2,041",60,36,34,23,7,666,2014,Grado3,Lenguaje
1573,38,Guainía,259,"2,449",58,41,34,18,7,395,2014,Grado3,Lenguaje
1574,49,Pasto,333,"1,071",62,9,25,39,27,2727,2014,Grado3,Lenguaje
1575,87,Mosquera,338,"1,786",63,9,24,37,30,974,2014,Grado3,Lenguaje
1576,52,Cúcuta,319,"0,612",61,13,29,37,22,5643,2014,Grado3,Lenguaje
1577,17,Duitama,359,"1,735",65,4,17,37,41,961,2014,Grado3,Lenguaje
1578,58,Dosquebradas,321,"1,429",61,10,28,40,21,1365,2014,Grado3,Lenguaje
1579,67,Sincelejo,315,"1,071",64,19,28,29,24,2364,2014,Grado3,Lenguaje
1580,82,Piedecuesta,335,"1,888",64,9,24,39,29,1181,2014,Grado3,Lenguaje
1581,94,Yopal,317,"1,224",60,13,30,38,20,1521,2014,Grado3,Lenguaje
1582,63,Barrancabermeja,328,"1,173",67,12,27,35,26,1902,2014,Grado3,Lenguaje
1583,79,Quibdó,283,"1,735",62,31,34,22,14,1181,2014,Grado3,Lenguaje
1584,39,Guaviare,281,"2,245",60,26,38,29,8,694,2014,Grado3,Lenguaje
1585,75,Palmira,329,"1,02",65,10,26,38,26,2075,2014,Grado3,Lenguaje
1586,4,Bello,329,"1,378",63,10,26,39,26,3199,2014,Grado3,Lenguaje
1587,35,Fusagasugá,330,"1,939",62,10,26,39,25,948,2014,Grado3,Lenguaje
1588,90,Apartadó,290,"1,582",61,23,36,30,11,1295,2014,Grado3,Lenguaje
1589,37,Soacha,333,"0,918",62,9,25,39,28,4157,2014,Grado3,Lenguaje
1590,65,Girón,319,"1,735",64,14,28,38,21,1094,2014,Grado3,Lenguaje
1591,28,Valledupar,308,"0,867",63,21,28,30,21,3807,2014,Grado3,Lenguaje
1592,92,Malambo,314,"1,633",65,23,26,26,26,916,2014,Grado3,Lenguaje
1593,71,Cali,322,"0,51",63,12,28,37,23,11750,2014,Grado3,Lenguaje
1594,64,Floridablanca,347,"1,327",66,7,21,38,35,1692,2014,Grado3,Lenguaje
1595,3,Medellín,324,"0,561",62,12,26,38,24,15496,2014,Grado3,Lenguaje
1596,86,Zipaquirá,350,"1,582",62,7,20,35,37,972,2014,Grado3,Lenguaje
1597,57,Pereira,322,"0,969",61,11,28,39,22,3173,2014,Grado3,Lenguaje
1598,12,"Bogotá, D.C.",341,"0,255",62,8,23,38,32,47074,2014,Grado3,Lenguaje
1599,74,Cartago,320,"1,786",62,12,28,40,21,865,2014,Grado3,Lenguaje
1600,80,Uribia,236,"1,429",58,60,23,11,6,1295,2014,Grado3,Lenguaje
1601,43,Maicao,266,"1,582",61,38,34,22,7,1521,2014,Grado3,Lenguaje
1602,37,Soacha,326,"0,918",61,11,27,38,25,3974,2015,Grado3,Lenguaje
1603,90,Apartadó,280,"1,684",62,32,34,24,11,1129,2015,Grado3,Lenguaje
1604,65,Girón,328,"1,582",63,14,26,33,27,1150,2015,Grado3,Lenguaje
1605,28,Valledupar,302,"0,816",60,22,31,29,18,3951,2015,Grado3,Lenguaje
1606,92,Malambo,306,"1,684",54,23,28,26,23,789,2015,Grado3,Lenguaje
1607,71,Cali,317,"0,51",62,15,29,35,22,11505,2015,Grado3,Lenguaje
1608,64,Floridablanca,348,"1,531",65,7,20,38,35,1703,2015,Grado3,Lenguaje
1609,3,Medellín,314,"0,459",61,15,30,35,20,14237,2015,Grado3,Lenguaje
1610,86,Zipaquirá,343,"1,633",63,9,23,35,33,954,2015,Grado3,Lenguaje
1611,57,Pereira,328,"0,918",61,11,27,37,25,3013,2015,Grado3,Lenguaje
1612,12,"Bogotá, D.C.",337,"0,306",62,10,24,36,30,46118,2015,Grado3,Lenguaje
1613,74,Cartago,312,"2,041",63,16,31,32,21,758,2015,Grado3,Lenguaje
1614,80,Uribia,237,"1,327",56,60,24,11,4,1409,2015,Grado3,Lenguaje
1615,43,Maicao,264,"1,122",59,41,32,20,8,1710,2015,Grado3,Lenguaje
1616,89,Facatativá,336,"1,582",60,8,25,36,31,1027,2015,Grado3,Lenguaje
1617,33,Sahagún,287,"1,99",63,27,33,26,14,843,2015,Grado3,Lenguaje
1618,93,Riohacha,274,"1,071",58,37,33,19,11,2097,2015,Grado3,Lenguaje
1619,55,Armenia,316,"1,276",63,14,30,36,21,1664,2015,Grado3,Lenguaje
1620,53,Putumayo,292,"0,816",58,22,36,31,11,3220,2015,Grado3,Lenguaje
1621,72,Buenaventura,291,"0,867",57,27,30,25,18,2954,2015,Grado3,Lenguaje
1622,73,Buga,292,"2,143",62,22,32,34,11,611,2015,Grado3,Lenguaje
1623,88,Ipiales,323,"1,786",62,13,28,34,25,947,2015,Grado3,Lenguaje
1624,91,Chía,350,"1,786",64,7,21,35,37,1006,2015,Grado3,Lenguaje
1625,83,Rionegro,325,"1,939",65,13,27,36,24,805,2015,Grado3,Lenguaje
1626,78,Vichada,257,"2,092",56,42,34,20,5,717,2015,Grado3,Lenguaje
1627,45,Ciénaga,269,"1,582",55,38,30,22,10,918,2015,Grado3,Lenguaje
1628,81,Jamundí,287,"2,194",60,26,35,29,11,747,2015,Grado3,Lenguaje
1629,14,Magangué,249,"1,276",55,47,32,17,4,1220,2015,Grado3,Lenguaje
1630,31,Montería,283,"0,918",59,30,32,25,13,3948,2015,Grado3,Lenguaje
1631,36,Girardot,291,"2,092",57,23,34,28,14,635,2015,Grado3,Lenguaje
1632,23,Cartagena,304,"0,561",62,25,27,26,22,7496,2015,Grado3,Lenguaje
1633,5,Envigado,352,"1,99",64,8,21,33,39,826,2015,Grado3,Lenguaje
1634,41,Neiva,313,"0,918",59,15,30,35,20,2816,2015,Grado3,Lenguaje
1635,62,Bucaramanga,337,"0,918",63,9,24,36,31,3752,2015,Grado3,Lenguaje
1636,26,Popayán,332,"1,276",66,10,24,38,27,1821,2015,Grado3,Lenguaje
1637,6,Itagüí,320,"1,429",61,13,30,36,22,1312,2015,Grado3,Lenguaje
1638,84,Pitalito,311,"1,276",66,14,34,34,17,1233,2015,Grado3,Lenguaje
1639,8,Arauca,301,"1,173",63,18,36,31,15,2438,2015,Grado3,Lenguaje
1640,60,Santa Marta,290,"0,918",60,25,33,28,14,3983,2015,Grado3,Lenguaje
1641,32,Lorica,270,"1,429",61,37,31,23,10,1027,2015,Grado3,Lenguaje
1642,18,Sogamoso,338,"2,245",62,8,24,37,31,1060,2015,Grado3,Lenguaje
1643,50,Tumaco,256,"1,378",57,46,29,18,8,1558,2015,Grado3,Lenguaje
1644,16,Tunja,342,"1,224",59,8,22,36,33,1462,2015,Grado3,Lenguaje
1645,69,Ibagué,325,"0,918",62,12,27,35,25,3855,2015,Grado3,Lenguaje
1646,11,Barranquilla,312,"0,561",60,20,28,30,23,8029,2015,Grado3,Lenguaje
1647,77,Vaupés,232,"2,551",51,58,31,9,2,328,2015,Grado3,Lenguaje
1648,22,Florencia,301,"1,48",62,19,34,31,16,1506,2015,Grado3,Lenguaje
1649,152,Nariño,305,"0,51",59,19,28,32,21,10729,2015,Grado3,Lenguaje
1650,147,Magdalena,277,"0,51",60,34,31,23,12,11251,2015,Grado3,Lenguaje
1651,115,Boyacá,323,"0,612",64,13,28,35,25,9836,2015,Grado3,Lenguaje
1652,120,Cesar,291,"0,561",60,27,33,26,14,10209,2015,Grado3,Lenguaje
1653,154,Norte de Santande,313,"0,459",63,15,31,34,20,12674,2015,Grado3,Lenguaje
1654,168,Santander,323,"0,51",64,14,27,34,26,15985,2015,Grado3,Lenguaje
1655,163,Quindio,311,"0,918",63,16,31,35,19,3160,2015,Grado3,Lenguaje
1656,141,Huila,305,"0,51",63,18,33,34,17,9994,2015,Grado3,Lenguaje
1657,150,Meta,312,"0,561",60,15,31,35,19,8521,2015,Grado3,Lenguaje
1658,119,Cauca,301,"0,51",63,22,31,30,18,10917,2015,Grado3,Lenguaje
1659,108,Atlántico,302,"0,357",59,24,29,28,20,16724,2015,Grado3,Lenguaje
1660,166,Risaralda,318,"0,714",62,14,29,36,21,6235,2015,Grado3,Lenguaje
1661,123,Córdoba,274,"0,459",59,35,33,23,10,15875,2015,Grado3,Lenguaje
1662,117,Caldas,319,"0,663",64,13,29,36,21,6195,2015,Grado3,Lenguaje
1663,170,Sucre,272,"0,663",58,36,32,22,10,8353,2015,Grado3,Lenguaje
1664,125,Cundinamarca,326,"0,459",63,12,27,35,26,20994,2015,Grado3,Lenguaje
1665,173,Tolima,303,"0,663",62,20,32,31,17,10866,2015,Grado3,Lenguaje
1666,144,La Guajira,266,"0,561",58,41,30,19,10,8573,2015,Grado3,Lenguaje
1667,185,Casanare,298,"0,816",61,20,35,31,14,3969,2015,Grado3,Lenguaje
1668,176,Valle del Cauca,310,"0,357",62,17,30,33,20,26312,2015,Grado3,Lenguaje
1669,118,Caquetá,290,"0,918",60,23,36,29,12,3913,2015,Grado3,Lenguaje
1670,105,Antioquia,304,"0,306",63,20,31,32,17,44222,2015,Grado3,Lenguaje
1671,113,Bolívar,276,"0,408",59,37,29,21,13,17274,2015,Grado3,Lenguaje
1672,127,Chocó,272,"0,867",61,38,30,21,11,4121,2015,Grado3,Lenguaje
1673,76,Tuluá,326,"1,378",65,13,26,35,26,1439,2015,Grado3,Lenguaje
1674,10,Soledad,316,"0,765",58,17,28,33,23,3845,2015,Grado3,Lenguaje
1675,7,Turbo,270,"1,378",59,38,32,21,9,1921,2015,Grado3,Lenguaje
1676,59,San Andrés,282,"2,755",61,32,30,26,12,414,2015,Grado3,Lenguaje
1677,20,Manizales,325,"1,173",62,11,27,38,24,2151,2015,Grado3,Lenguaje
1678,47,Villavicencio,326,"0,867",61,11,27,38,24,4028,2015,Grado3,Lenguaje
1679,85,Sabaneta,350,"2,908",68,8,18,35,39,347,2015,Grado3,Lenguaje
1680,1,Amazonas,256,"1,684",53,42,35,18,6,741,2015,Grado3,Lenguaje
1681,38,Guainía,265,"3,316",61,44,30,16,10,451,2015,Grado3,Lenguaje
1682,49,Pasto,327,"0,969",60,9,27,39,24,2533,2015,Grado3,Lenguaje
1683,87,Mosquera,337,"1,786",63,9,24,38,30,1004,2015,Grado3,Lenguaje
1684,52,Cúcuta,312,"0,714",61,15,31,35,19,6099,2015,Grado3,Lenguaje
1685,17,Duitama,351,"2,194",63,5,20,37,38,877,2015,Grado3,Lenguaje
1686,58,Dosquebradas,317,"1,378",60,11,30,40,19,1300,2015,Grado3,Lenguaje
1687,67,Sincelejo,293,"0,969",60,28,31,25,16,2425,2015,Grado3,Lenguaje
1688,94,Yopal,305,"1,173",60,18,34,33,16,1526,2015,Grado3,Lenguaje
1689,82,Piedecuesta,333,"2,092",65,11,26,33,31,1137,2015,Grado3,Lenguaje
1690,63,Barrancabermeja,304,"1,173",64,21,29,31,19,1976,2015,Grado3,Lenguaje
1691,39,Guaviare,289,"1,786",62,24,37,29,11,728,2015,Grado3,Lenguaje
1692,79,Quibdó,281,"1,684",58,28,37,26,10,1247,2015,Grado3,Lenguaje
1693,75,Palmira,316,"1,224",64,14,29,37,21,1895,2015,Grado3,Lenguaje
1694,4,Bello,316,"1,071",64,14,30,36,21,3171,2015,Grado3,Lenguaje
1695,95,Yumbo,300,"1,939",63,19,32,36,14,700,2015,Grado3,Lenguaje
1696,35,Fusagasugá,326,"2,143",63,13,26,34,27,853,2015,Grado3,Lenguaje
1697,83,Rionegro,324,"1,327",52,13,25,37,25,860,2016,Grado3,Lenguaje
1698,91,Chía,336,"1,122",49,10,22,36,32,956,2016,Grado3,Lenguaje
1699,78,Vichada,257,"1,173",46,53,27,15,4,814,2016,Grado3,Lenguaje
1700,45,Ciénaga,288,"1,173",47,34,27,26,14,970,2016,Grado3,Lenguaje
1701,81,Jamundí,301,"1,429",53,23,31,30,16,776,2016,Grado3,Lenguaje
1702,31,Montería,306,"0,561",53,23,29,29,20,4222,2016,Grado3,Lenguaje
1703,14,Magangué,272,"1,02",52,42,29,23,7,1250,2016,Grado3,Lenguaje
1704,36,Girardot,307,"1,327",51,18,32,32,17,743,2016,Grado3,Lenguaje
1705,23,Cartagena,308,"0,408",51,23,27,28,22,8686,2016,Grado3,Lenguaje
1706,5,Envigado,337,"1,276",53,9,22,34,35,901,2016,Grado3,Lenguaje
1707,41,Neiva,320,"0,663",48,13,30,34,24,2855,2016,Grado3,Lenguaje
1708,62,Bucaramanga,327,"0,561",50,11,26,36,26,4144,2016,Grado3,Lenguaje
1709,26,Popayán,325,"0,816",52,11,27,38,24,1960,2016,Grado3,Lenguaje
1710,6,Itagüí,319,"0,969",50,16,25,36,23,1552,2016,Grado3,Lenguaje
1711,84,Pitalito,313,"1,02",54,16,33,32,19,1309,2016,Grado3,Lenguaje
1712,8,Arauca,304,"0,765",53,22,32,30,16,2486,2016,Grado3,Lenguaje
1713,60,Santa Marta,319,"0,561",52,17,27,31,25,4243,2016,Grado3,Lenguaje
1714,32,Lorica,296,"1,122",49,26,33,27,14,990,2016,Grado3,Lenguaje
1715,18,Sogamoso,332,"1,122",49,10,25,36,29,1034,2016,Grado3,Lenguaje
1716,50,Tumaco,265,"0,867",51,49,28,15,8,1836,2016,Grado3,Lenguaje
1717,16,Tunja,337,"0,867",46,9,22,37,32,1504,2016,Grado3,Lenguaje
1718,69,Ibagué,325,"0,561",50,12,26,36,26,4051,2016,Grado3,Lenguaje
1719,11,Barranquilla,330,"0,408",50,13,23,33,31,9192,2016,Grado3,Lenguaje
1720,77,Vaupés,258,"2,806",50,53,28,14,5,194,2016,Grado3,Lenguaje
1721,22,Florencia,302,"0,969",51,21,35,28,16,1520,2016,Grado3,Lenguaje
1722,152,Nariño,307,"0,357",49,20,27,32,21,11114,2016,Grado3,Lenguaje
1723,147,Magdalena,298,"0,357",53,28,29,26,18,12077,2016,Grado3,Lenguaje
1724,115,Boyacá,324,"0,357",51,13,26,35,26,9848,2016,Grado3,Lenguaje
1725,120,Cesar,306,"0,357",51,24,29,27,20,10651,2016,Grado3,Lenguaje
1726,154,Norte de Santande,313,"0,306",51,17,31,32,20,12388,2016,Grado3,Lenguaje
1727,168,Santander,320,"0,306",52,14,27,34,24,16818,2016,Grado3,Lenguaje
1728,163,Quindio,317,"0,714",52,16,29,34,22,3187,2016,Grado3,Lenguaje
1729,141,Huila,315,"0,357",51,15,32,33,20,9915,2016,Grado3,Lenguaje
1730,150,Meta,317,"0,408",51,15,29,35,22,8838,2016,Grado3,Lenguaje
1731,119,Cauca,304,"0,357",51,23,29,29,19,10657,2016,Grado3,Lenguaje
1732,108,Atlántico,321,"0,255",50,18,24,31,27,18893,2016,Grado3,Lenguaje
1733,166,Risaralda,320,"0,459",51,13,29,36,22,6348,2016,Grado3,Lenguaje
1734,123,Córdoba,302,"0,306",52,25,30,28,18,16099,2016,Grado3,Lenguaje
1735,117,Caldas,318,"0,51",50,14,30,36,20,5625,2016,Grado3,Lenguaje
1736,170,Sucre,297,"0,408",51,26,31,28,15,8555,2016,Grado3,Lenguaje
1737,125,Cundinamarca,326,"0,255",50,11,26,37,26,23057,2016,Grado3,Lenguaje
1738,173,Tolima,311,"0,357",51,18,29,33,20,10875,2016,Grado3,Lenguaje
1739,144,La Guajira,282,"0,408",52,40,26,22,13,9033,2016,Grado3,Lenguaje
1740,185,Casanare,311,"0,612",53,17,32,33,18,4025,2016,Grado3,Lenguaje
1741,176,Valle del Cauca,322,"0,255",51,15,26,34,25,25365,2016,Grado3,Lenguaje
1742,118,Caquetá,303,"0,612",50,21,34,29,16,3933,2016,Grado3,Lenguaje
1743,105,Antioquia,311,"0,204",53,19,29,33,19,46778,2016,Grado3,Lenguaje
1744,113,Bolívar,294,"0,255",52,31,28,25,16,18786,2016,Grado3,Lenguaje
1745,127,Chocó,296,"0,561",53,31,26,24,19,4660,2016,Grado3,Lenguaje
1746,76,Tuluá,323,"1,02",53,14,25,34,27,1406,2016,Grado3,Lenguaje
1747,10,Soledad,337,"0,561",47,10,21,36,33,4204,2016,Grado3,Lenguaje
1748,7,Turbo,294,"0,918",53,29,30,27,14,1845,2016,Grado3,Lenguaje
1749,59,San Andrés,298,"1,888",52,28,31,26,15,423,2016,Grado3,Lenguaje
1750,20,Manizales,318,"0,969",49,13,29,38,21,1718,2016,Grado3,Lenguaje
1751,47,Villavicencio,326,"0,561",50,11,27,37,26,4262,2016,Grado3,Lenguaje
1752,85,Sabaneta,334,"1,888",52,8,25,36,31,384,2016,Grado3,Lenguaje
1753,1,Amazonas,265,"1,429",51,44,33,18,6,693,2016,Grado3,Lenguaje
1754,38,Guainía,270,"1,684",53,44,32,17,8,460,2016,Grado3,Lenguaje
1755,49,Pasto,329,"0,714",49,10,25,39,26,2599,2016,Grado3,Lenguaje
1756,87,Mosquera,324,"1,071",49,12,24,40,24,1089,2016,Grado3,Lenguaje
1757,52,Cúcuta,311,"0,459",49,18,31,33,19,5975,2016,Grado3,Lenguaje
1758,17,Duitama,347,"1,173",50,6,17,36,41,1004,2016,Grado3,Lenguaje
1759,58,Dosquebradas,312,"1,02",51,15,32,36,18,1379,2016,Grado3,Lenguaje
1760,67,Sincelejo,306,"0,714",51,21,29,31,19,2603,2016,Grado3,Lenguaje
1761,94,Yopal,318,"0,969",52,15,30,34,22,1586,2016,Grado3,Lenguaje
1762,82,Piedecuesta,333,"1,071",51,8,25,37,29,1232,2016,Grado3,Lenguaje
1763,63,Barrancabermeja,308,"0,816",53,20,29,31,20,2075,2016,Grado3,Lenguaje
1764,39,Guaviare,301,"1,531",53,22,34,33,11,679,2016,Grado3,Lenguaje
1765,79,Quibdó,298,"1,02",52,26,30,28,16,1380,2016,Grado3,Lenguaje
1766,75,Palmira,329,"0,867",51,10,24,38,27,1870,2016,Grado3,Lenguaje
1767,4,Bello,322,"0,663",52,13,27,35,25,3124,2016,Grado3,Lenguaje
1768,95,Yumbo,308,"1,633",55,17,33,34,15,654,2016,Grado3,Lenguaje
1769,35,Fusagasugá,321,"1,173",50,15,27,33,25,995,2016,Grado3,Lenguaje
1770,90,Apartadó,291,"1,071",52,29,33,25,13,1249,2016,Grado3,Lenguaje
1771,37,Soacha,330,"0,51",48,9,25,40,26,5328,2016,Grado3,Lenguaje
1772,65,Girón,324,"1,071",51,11,30,33,26,1246,2016,Grado3,Lenguaje
1773,28,Valledupar,323,"0,561",49,16,26,31,27,4029,2016,Grado3,Lenguaje
1774,92,Malambo,323,"1,122",48,19,23,27,31,1060,2016,Grado3,Lenguaje
1775,64,Floridablanca,337,"0,816",49,8,21,39,32,1888,2016,Grado3,Lenguaje
1776,71,Cali,324,"0,357",49,14,26,35,26,10968,2016,Grado3,Lenguaje
1777,3,Medellín,317,"0,306",52,15,28,36,22,15152,2016,Grado3,Lenguaje
1778,57,Pereira,322,"0,663",49,12,28,37,23,3158,2016,Grado3,Lenguaje
1779,86,Zipaquirá,336,"1,071",46,8,23,35,34,1006,2016,Grado3,Lenguaje
1780,12,"Bogotá, D.C.",333,"0,153",49,10,24,37,30,48831,2016,Grado3,Lenguaje
1781,74,Cartago,324,"1,224",50,11,27,38,24,817,2016,Grado3,Lenguaje
1782,80,Uribia,254,"0,918",53,60,21,14,6,1961,2016,Grado3,Lenguaje
1783,43,Maicao,286,"0,918",53,36,29,22,13,1695,2016,Grado3,Lenguaje
1784,89,Facatativá,335,"1,02",49,8,22,39,31,1155,2016,Grado3,Lenguaje
1785,93,Riohacha,287,"0,816",52,36,28,22,14,2113,2016,Grado3,Lenguaje
1786,33,Sahagún,311,"1,276",53,18,31,32,20,893,2016,Grado3,Lenguaje
1787,55,Armenia,321,"0,918",50,14,28,35,24,1636,2016,Grado3,Lenguaje
1788,53,Putumayo,307,"0,714",51,20,33,29,18,2864,2016,Grado3,Lenguaje
1789,72,Buenaventura,317,"0,714",48,19,23,31,28,2541,2016,Grado3,Lenguaje
1790,73,Buga,322,"1,48",58,12,27,38,23,713,2016,Grado3,Lenguaje
1791,88,Ipiales,316,"1,071",48,13,31,34,22,1063,2016,Grado3,Lenguaje
1792,76,Tuluá,320,"0,306",54,14,32,30,24,2619,2017,Grado3,Lenguaje
1793,10,Soledad,327,"0,153",54,14,29,28,29,9015,2017,Grado3,Lenguaje
1794,7,Turbo,287,"0,306",49,31,41,18,11,3416,2017,Grado3,Lenguaje
1795,59,San Andrés,281,"0,612",49,31,42,20,7,868,2017,Grado3,Lenguaje
1796,20,Manizales,319,"0,204",55,14,33,32,21,3917,2017,Grado3,Lenguaje
1797,47,Villavicencio,324,"0,153",55,13,32,31,24,8528,2017,Grado3,Lenguaje
1798,85,Sabaneta,344,"0,408",56,6,25,32,37,704,2017,Grado3,Lenguaje
1799,1,Amazonas,269,"0,408",44,40,44,11,5,1545,2017,Grado3,Lenguaje
1800,38,Guainía,273,"0,357",41,35,47,14,4,955,2017,Grado3,Lenguaje
1801,49,Pasto,329,"0,204",55,10,29,35,26,5066,2017,Grado3,Lenguaje
1802,87,Mosquera,328,"0,255",56,11,31,31,28,2226,2017,Grado3,Lenguaje
1803,52,Cúcuta,315,"0,102",53,15,36,28,21,11627,2017,Grado3,Lenguaje
1804,17,Duitama,342,"0,204",58,8,24,33,35,1960,2017,Grado3,Lenguaje
1805,58,Dosquebradas,315,"0,255",53,13,36,32,19,2578,2017,Grado3,Lenguaje
1806,67,Sincelejo,314,"0,153",52,16,36,28,20,5308,2017,Grado3,Lenguaje
1807,82,Piedecuesta,333,"0,306",57,10,28,33,29,2507,2017,Grado3,Lenguaje
1808,94,Yopal,311,"0,204",52,17,39,26,18,2941,2017,Grado3,Lenguaje
1809,63,Barrancabermeja,306,"0,255",53,22,36,24,19,4058,2017,Grado3,Lenguaje
1810,79,Quibdó,294,"0,204",52,26,40,22,13,2928,2017,Grado3,Lenguaje
1811,39,Guaviare,302,"0,357",51,17,42,29,12,1389,2017,Grado3,Lenguaje
1812,4,Bello,316,"0,204",55,15,35,29,21,6343,2017,Grado3,Lenguaje
1813,75,Palmira,317,"0,255",57,15,34,30,21,3829,2017,Grado3,Lenguaje
1814,95,Yumbo,301,"0,357",52,20,40,28,13,1433,2017,Grado3,Lenguaje
1815,35,Fusagasugá,317,"0,255",52,15,34,29,22,2018,2017,Grado3,Lenguaje
1816,37,Soacha,323,"0,153",54,11,32,34,23,9745,2017,Grado3,Lenguaje
1817,90,Apartadó,292,"0,357",50,23,45,23,9,2508,2017,Grado3,Lenguaje
1818,65,Girón,319,"0,204",54,14,34,31,22,2506,2017,Grado3,Lenguaje
1819,28,Valledupar,313,"0,153",51,19,34,26,22,8205,2017,Grado3,Lenguaje
1820,92,Malambo,328,"0,255",55,17,27,26,30,2286,2017,Grado3,Lenguaje
1821,64,Floridablanca,338,"0,153",57,9,26,33,32,3624,2017,Grado3,Lenguaje
1822,71,Cali,318,"0,102",55,18,31,26,25,22233,2017,Grado3,Lenguaje
1823,3,Medellín,312,"0,102",55,17,35,29,20,30065,2017,Grado3,Lenguaje
1824,86,Zipaquirá,339,"0,255",54,10,27,29,34,2099,2017,Grado3,Lenguaje
1825,57,Pereira,311,"0,204",53,17,36,28,19,5855,2017,Grado3,Lenguaje
1826,12,"Bogotá, D.C.",329,"0,051",56,12,29,31,28,96609,2017,Grado3,Lenguaje
1827,74,Cartago,314,"0,306",56,16,34,31,20,1525,2017,Grado3,Lenguaje
1828,80,Uribia,268,"0,255",49,43,41,11,5,4153,2017,Grado3,Lenguaje
1829,43,Maicao,292,"0,255",53,28,41,19,13,3474,2017,Grado3,Lenguaje
1830,89,Facatativá,327,"0,255",53,10,33,31,26,2236,2017,Grado3,Lenguaje
1831,33,Sahagún,301,"0,255",49,19,41,29,12,1884,2017,Grado3,Lenguaje
1832,93,Riohacha,291,"0,306",48,28,40,20,12,4114,2017,Grado3,Lenguaje
1833,55,Armenia,320,"0,255",57,14,33,29,24,3184,2017,Grado3,Lenguaje
1834,53,Putumayo,304,"0,153",49,18,40,29,13,5755,2017,Grado3,Lenguaje
1835,72,Buenaventura,295,"0,204",49,27,38,21,14,5876,2017,Grado3,Lenguaje
1836,73,Buga,314,"0,612",50,15,34,33,18,1322,2017,Grado3,Lenguaje
1837,88,Ipiales,319,"0,204",50,12,34,34,21,2013,2017,Grado3,Lenguaje
